NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
210054275869;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;525.9;438.2;517.9;728.5;1.0;460.0;B;D;B;C;4.0;C;D;B;B
210051249954;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;466.8;498.6;383.9;488.0;1.0;840.0;E;E;D;D;4.0;H;E;B;B
210053322877;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;604.7;675.1;631.1;736.1;1.0;900.0;E;F;A;D;6.0;D;E;B;B
210053823670;2021;2;2;3144607.0;Nepomuceno;MG;1.0;3111200;Campo Belo;1;1;1;1;615.8;647.3;571.9;686.6;1.0;700.0;G;G;E;D;2.0;J;C;C;B
210052339549;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;607.9;641.5;595.8;702.2;1.0;820.0;E;F;D;B;4.0;I;E;C;B
210053866829;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;A;A;3.0;C;C;A;B
210052648194;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;679.4;729.6;630.3;776.7;1.0;900.0;D;E;C;C;1.0;A;B;B;B
210051457679;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;C;A;3.0;B;C;A;B
210052921954;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;506.2;399.6;467.4;431.1;1.0;600.0;B;B;A;A;3.0;B;B;A;B
210051432615;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;528.6;597.9;545.7;491.2;1.0;660.0;D;E;D;D;3.0;B;B;A;B
210052979335;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;582.5;580.4;531.0;749.7;1.0;860.0;E;D;C;C;3.0;E;C;B;B
210053448576;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;519.6;553.7;483.7;604.9;1.0;600.0;H;D;F;C;3.0;B;B;A;A
210053847137;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;555.0;721.1;631.3;678.5;1.0;860.0;G;E;E;D;4.0;P;D;B;B
210051127939;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;432.8;424.4;479.5;458.7;1.0;760.0;C;E;B;D;4.0;C;C;B;B
210053435040;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;422.1;446.3;458.7;623.7;1.0;600.0;C;C;C;B;3.0;B;D;B;B
210053862307;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;B;C;6.0;G;D;B;B
210053787685;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;609.1;627.5;580.4;706.0;1.0;840.0;G;E;E;C;3.0;D;B;B;B
210052147387;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;575.6;607.9;551.5;671.9;1.0;660.0;G;G;D;D;4.0;D;E;C;B
210053003082;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;C;B;4.0;D;D;B;B
210053829926;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;508.1;548.1;513.1;493.0;1.0;820.0;C;C;C;B;5.0;E;E;B;B
210054305112;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;453.3;578.7;543.3;383.1;1.0;560.0;B;D;C;D;3.0;C;C;A;B
210052603290;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;586.7;602.6;557.6;667.9;1.0;820.0;H;D;D;D;3.0;C;C;B;A
210053012971;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;1.0;F;B;B;B
210052100340;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;366.3;489.0;496.1;557.8;1.0;580.0;C;H;B;B;6.0;E;D;B;B
210053801648;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;563.6;574.1;546.5;503.5;1.0;880.0;B;E;A;B;4.0;D;D;B;B
210054281165;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;3.0;F;D;A;B
210053853535;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;A;5.0;B;C;A;B
210053149515;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;609.7;630.9;593.7;649.9;1.0;780.0;E;E;B;B;5.0;D;E;C;B
210052000981;2021;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;420.0;397.5;377.7;439.6;1.0;380.0;C;G;A;D;5.0;D;E;B;B
210054283924;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;577.3;651.3;601.7;659.5;1.0;800.0;E;E;D;D;3.0;M;D;C;B
210052012342;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;536.5;617.2;574.0;636.0;1.0;660.0;B;E;B;B;3.0;C;B;A;A
210053426980;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;493.6;453.8;485.1;616.3;1.0;680.0;C;B;D;B;4.0;D;C;B;B
210051487906;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;623.5;755.0;543.8;640.2;1.0;780.0;E;F;D;B;4.0;C;D;A;B
210053518515;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;D;B;B;4.0;B;E;B;B
210053781519;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;660.6;639.8;615.8;787.3;1.0;920.0;D;E;C;B;3.0;C;D;B;B
210053861897;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;358.6;383.7;424.4;607.1;1.0;640.0;E;E;B;B;4.0;C;E;B;B
210051024302;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;613.3;617.1;538.8;707.0;1.0;960.0;E;E;C;F;4.0;C;E;A;B
210052851521;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;619.4;591.7;527.9;593.8;1.0;980.0;E;E;C;F;4.0;C;E;A;B
210052033770;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;419.8;411.1;454.4;583.9;1.0;480.0;B;D;A;B;4.0;B;C;A;A
210051948326;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;484.9;391.3;483.6;392.2;1.0;620.0;D;D;C;D;4.0;D;E;B;B
210052211387;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;384.4;512.7;528.6;550.4;1.0;620.0;C;D;C;C;4.0;F;E;B;B
210053846384;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;A;A;3.0;B;C;B;B
210051464211;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;G;G;D;E;5.0;N;E;D;B
210051478766;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;410.2;421.2;440.1;451.3;1.0;660.0;C;E;B;C;3.0;C;D;B;B
210054211253;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;597.3;678.4;599.5;770.0;1.0;960.0;D;E;B;B;4.0;H;D;B;B
210054207474;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;385.9;423.5;427.5;585.2;1.0;580.0;D;B;C;B;4.0;C;E;B;B
210052141353;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;497.9;562.0;576.7;524.7;1.0;680.0;C;H;C;B;6.0;B;E;A;B
210051143338;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;593.2;626.1;583.4;740.3;1.0;740.0;B;D;B;C;4.0;C;D;C;B
210053370332;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;388.2;448.0;446.1;591.2;1.0;560.0;F;E;E;D;2.0;D;C;B;B
210054275659;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;B;5.0;F;E;C;B
210051910614;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;608.3;721.8;597.9;680.9;1.0;960.0;E;E;D;D;4.0;H;E;C;B
210051405676;2021;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;495.5;560.3;575.4;552.3;1.0;580.0;C;C;A;A;5.0;B;D;A;B
210052949725;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;2.0;A;B;A;B
210053440564;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;441.7;519.5;521.5;470.9;1.0;700.0;D;G;F;F;4.0;D;A;C;B
210053874924;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;F;C;D;4.0;D;E;B;B
210051069837;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;435.7;599.8;539.2;547.8;1.0;860.0;C;E;A;A;4.0;B;B;B;B
210053052810;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;519.4;666.4;626.1;652.4;1.0;880.0;D;E;C;B;3.0;D;D;B;B
210053422099;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;473.0;476.7;506.4;408.0;1.0;560.0;C;E;A;C;3.0;B;D;A;B
210051799291;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;360.4;392.6;407.6;425.7;1.0;380.0;B;E;A;C;3.0;B;D;B;B
210051121753;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;532.0;548.8;531.2;569.8;1.0;540.0;H;B;F;A;2.0;B;B;A;B
210053462528;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;429.1;517.2;395.2;537.8;1.0;600.0;A;B;B;B;4.0;B;B;A;B
210054283345;2021;1;1;;;;;3111200;Campo Belo;0;1;1;0;;564.6;502.2;;1.0;600.0;H;D;F;B;3.0;C;C;A;B
210052136851;2021;2;2;;;;;3111200;Campo Belo;1;0;0;1;410.6;;;406.6;;;B;H;B;F;4.0;C;C;A;B
210052296326;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;359.8;427.2;370.5;437.0;1.0;560.0;E;E;D;F;5.0;L;D;B;B
210054261020;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;496.1;556.4;552.9;578.8;1.0;800.0;C;D;A;D;3.0;C;D;B;B
210051898937;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;631.5;669.8;627.6;700.2;1.0;840.0;F;F;D;B;4.0;C;D;B;B
210054268629;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;486.3;486.1;509.8;653.4;1.0;640.0;F;E;D;D;5.0;D;E;C;B
210054239668;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;707.3;716.0;673.2;797.4;1.0;980.0;D;E;D;D;4.0;L;E;C;B
210053375636;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;F;F;5.0;B;C;A;A
210053437557;2021;3;1;;;;;3111200;Campo Belo;0;1;1;0;;458.0;442.6;;1.0;540.0;C;D;C;D;4.0;D;E;A;B
210053874368;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;405.0;491.0;480.4;382.7;1.0;680.0;B;B;A;A;4.0;D;B;A;B
210052911992;2021;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;617.7;672.6;612.1;680.1;1.0;940.0;C;G;C;D;4.0;H;E;D;B
210053188657;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;638.2;665.7;583.6;728.1;1.0;820.0;E;G;D;D;4.0;G;D;B;B
210052642168;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;414.4;385.2;381.3;455.8;1.0;420.0;B;B;C;B;5.0;B;B;A;A
210052033148;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;443.5;469.1;482.7;397.1;1.0;560.0;C;B;A;B;4.0;B;E;A;B
210054278787;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;409.5;577.9;505.2;475.6;1.0;920.0;B;F;B;D;4.0;D;E;B;B
210052934832;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;F;C;B;2.0;C;C;A;B
210053872144;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;526.7;629.1;565.2;584.9;1.0;800.0;C;F;A;D;4.0;F;D;B;B
210052288544;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;441.3;420.8;508.7;387.5;1.0;540.0;D;E;C;D;4.0;F;E;B;B
210052833886;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;638.6;640.3;574.2;665.2;1.0;840.0;E;E;B;B;3.0;D;C;B;B
210052330791;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;509.6;614.9;570.6;614.2;1.0;920.0;E;E;D;B;4.0;C;D;B;B
210051608616;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;365.6;509.6;450.6;438.9;1.0;340.0;E;A;A;A;2.0;B;B;A;B
210053807922;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;401.0;474.3;449.9;485.3;4.0;0.0;E;G;B;D;3.0;H;D;B;B
210053396522;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;520.6;624.2;485.4;685.8;1.0;940.0;E;E;C;F;6.0;C;B;B;B
210051372833;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;451.8;422.7;478.2;512.2;1.0;660.0;E;E;B;F;4.0;C;C;B;B
210052957300;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;4.0;D;B;A;B
210052261848;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;600.7;685.8;671.0;679.7;1.0;940.0;E;E;D;D;4.0;D;E;B;B
210054256412;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;611.7;658.2;588.6;770.1;1.0;960.0;E;D;C;C;4.0;B;B;B;B
210051575510;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;392.7;429.7;422.0;437.7;1.0;460.0;D;E;F;D;4.0;D;E;A;B
210051207874;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;361.5;460.7;403.2;432.8;1.0;380.0;B;B;C;B;3.0;B;C;A;B
210054296194;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;573.5;663.7;554.7;677.1;1.0;860.0;D;F;C;D;3.0;F;C;B;B
210052963263;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;424.5;538.2;405.7;524.6;1.0;560.0;E;H;C;F;4.0;C;D;A;B
210053835086;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;507.4;596.9;540.0;635.8;1.0;560.0;G;E;D;D;4.0;G;E;C;B
210051124519;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;654.9;613.2;574.0;643.5;1.0;840.0;D;G;A;D;3.0;H;C;B;B
210053833058;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;390.7;405.0;384.6;471.9;1.0;540.0;H;H;F;F;5.0;H;E;B;B
210052461414;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;496.6;550.5;431.8;550.6;1.0;700.0;D;E;C;C;3.0;B;C;A;B
210054277226;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;560.5;585.0;581.0;610.6;1.0;640.0;B;D;C;A;4.0;D;E;B;B
210052444193;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;417.7;424.0;469.0;491.7;1.0;600.0;B;E;A;B;2.0;B;B;B;B
210053416410;2021;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;F;B;4.0;B;E;B;B
210051327482;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;470.4;502.7;448.9;450.3;1.0;520.0;B;E;A;B;2.0;D;C;B;B
210053430755;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;461.6;446.9;413.3;453.9;1.0;500.0;H;B;B;B;6.0;B;C;A;B
210053163012;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;530.0;512.9;530.5;445.0;1.0;580.0;F;E;A;B;2.0;B;C;C;B
210053614996;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;530.7;395.0;456.8;457.1;1.0;480.0;C;C;A;A;3.0;B;D;B;B
210053456432;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;B;C;F;2.0;C;B;A;B
210052009605;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;610.3;492.2;484.9;572.4;1.0;640.0;C;F;A;D;3.0;G;D;D;B
210054044320;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;420.9;459.7;389.2;508.7;1.0;560.0;B;E;C;B;3.0;C;D;A;B
210051899460;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;B;B;4.0;G;E;B;B
210054266831;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;B;B;B;4.0;D;D;B;B
210054283629;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;493.9;643.5;560.0;633.6;1.0;740.0;E;G;D;D;5.0;F;D;B;B
210051025317;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;417.8;570.5;443.8;433.4;1.0;480.0;H;B;C;B;2.0;C;B;A;A
210052387791;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;382.3;427.7;380.2;558.9;1.0;380.0;E;F;F;D;4.0;E;E;B;B
210051799063;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;525.9;556.0;551.8;654.8;1.0;600.0;B;D;B;B;3.0;D;D;A;B
210051992480;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;468.5;570.3;535.5;524.3;1.0;620.0;F;F;B;D;3.0;F;D;B;B
210052000738;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;544.1;528.6;554.1;464.0;1.0;660.0;E;E;D;B;4.0;K;E;B;B
210051237321;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;434.7;461.4;464.2;434.0;1.0;560.0;E;E;C;C;4.0;E;E;B;B
210054226604;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;512.6;523.8;442.1;414.0;1.0;540.0;F;D;F;A;4.0;G;A;A;B
210051861149;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;B;D;2.0;C;C;B;B
210052879375;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;450.1;547.9;513.2;427.0;1.0;820.0;C;C;A;A;4.0;B;E;A;B
210052790170;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;580.9;633.2;516.0;660.4;1.0;780.0;E;G;C;D;4.0;J;D;C;B
210053808927;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;686.8;723.2;595.0;752.5;1.0;900.0;B;B;C;B;5.0;C;D;B;B
210052398426;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;F;F;D;D;2.0;D;B;B;B
210054361525;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;453.9;465.9;432.7;388.6;1.0;460.0;F;C;D;B;4.0;O;E;B;B
210051774283;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;A;2.0;D;C;A;A
210052145120;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;420.2;352.4;458.0;419.8;1.0;420.0;C;C;C;B;4.0;O;E;B;B
210054281060;2021;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;406.7;525.6;492.6;620.5;1.0;600.0;E;B;A;B;4.0;C;D;B;B
210052134104;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;424.4;407.6;354.8;435.3;1.0;540.0;B;D;C;B;3.0;B;B;A;B
210052947468;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;1.0;B;B;A;A
210051660996;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;C;D;2.0;B;B;B;B
210052241115;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;478.2;383.1;439.1;556.7;1.0;400.0;D;G;D;D;4.0;E;C;B;B
210054218633;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;501.4;600.1;557.4;456.9;1.0;560.0;E;E;B;D;3.0;D;D;A;B
210053422117;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;471.8;469.2;506.4;407.6;1.0;580.0;C;C;C;C;3.0;D;D;B;B
210053598818;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;487.5;603.2;494.5;539.9;1.0;420.0;E;A;A;A;5.0;G;D;B;B
210053839820;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;413.6;572.5;518.0;442.2;1.0;640.0;B;G;A;D;3.0;C;B;B;B
210054299989;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;396.9;445.3;351.0;410.7;3.0;0.0;C;E;C;C;5.0;B;B;A;B
210053099447;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;392.8;532.1;452.0;388.0;1.0;580.0;C;B;A;F;5.0;C;E;A;B
210052653105;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;545.8;581.2;595.6;592.3;1.0;840.0;C;E;B;C;4.0;G;D;B;B
210053867871;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;479.3;386.0;507.1;524.4;1.0;680.0;B;E;A;B;2.0;B;A;B;B
210051424907;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;479.0;386.3;367.4;550.0;1.0;440.0;E;B;B;B;3.0;B;D;A;B
210052498593;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;B;3.0;D;D;B;B
210051633172;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;553.9;583.1;531.1;633.0;1.0;820.0;C;C;C;C;3.0;B;D;B;B
210053507317;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;579.1;556.4;572.8;721.7;1.0;680.0;F;E;C;C;4.0;F;D;B;B
210051731530;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;477.3;477.8;479.6;574.8;1.0;640.0;E;F;F;E;3.0;H;D;B;B
210053315691;2021;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;376.6;357.0;479.7;402.7;1.0;480.0;E;E;D;B;3.0;F;D;C;B
210052541819;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;C;C;4.0;D;E;B;B
210053888941;2021;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;530.1;414.1;484.9;524.8;1.0;640.0;D;D;C;C;4.0;D;E;A;B
210051955970;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;727.7;749.4;671.3;799.5;1.0;960.0;F;F;D;E;4.0;F;D;B;B
210053423259;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;B;4.0;B;D;B;B
210053727925;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;597.3;602.3;528.9;707.7;1.0;920.0;D;E;C;D;4.0;G;E;B;B
210051665774;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;396.2;366.3;373.8;439.6;1.0;400.0;B;E;A;A;3.0;B;C;A;B
210054036056;2021;1;1;;;;;3111200;Campo Belo;2;1;1;2;;464.8;355.9;;1.0;420.0;A;C;A;A;2.0;B;B;A;B
210054261557;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;592.0;587.2;592.6;643.3;1.0;820.0;B;B;B;B;4.0;F;D;B;B
210052785286;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;535.2;614.8;567.8;507.9;1.0;600.0;C;E;C;D;3.0;F;D;A;B
210053086772;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;D;B;4.0;D;E;C;B
210052527365;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;460.3;562.3;527.5;576.7;1.0;900.0;E;E;A;A;4.0;B;C;B;B
210052335128;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;714.8;721.5;677.6;837.6;1.0;960.0;E;G;D;D;4.0;O;E;C;B
210053460908;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;D;C;5.0;G;D;A;B
210051046235;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;526.3;445.6;553.8;585.6;1.0;740.0;D;D;B;F;4.0;F;D;B;B
210051995350;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;470.9;534.4;486.8;524.2;1.0;540.0;D;E;D;D;4.0;D;E;B;B
210054277138;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;642.4;594.9;515.3;778.8;1.0;900.0;C;D;A;B;5.0;B;C;A;B
210052956354;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;493.9;469.0;507.4;510.5;1.0;620.0;E;E;C;B;3.0;B;A;A;B
210053147676;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;506.5;589.5;528.7;628.3;1.0;600.0;C;F;C;D;5.0;E;E;B;B
210051759164;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;434.7;521.9;426.9;462.1;1.0;380.0;B;C;D;F;4.0;C;E;B;B
210052902854;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;359.6;511.9;368.6;487.1;1.0;360.0;H;H;F;F;4.0;D;B;A;B
210053860780;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;432.3;406.0;374.0;423.2;1.0;540.0;H;E;A;F;2.0;B;C;A;B
210053883239;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;F;C;D;4.0;G;C;B;B
210054307163;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;524.0;558.1;561.4;630.0;1.0;840.0;C;E;B;B;5.0;D;D;B;B
210051498910;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;470.0;388.3;379.2;444.6;1.0;760.0;B;E;C;B;4.0;C;D;A;B
210052883516;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;404.2;401.3;437.3;522.4;1.0;400.0;C;H;C;F;2.0;B;C;B;B
210053011079;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;658.2;637.8;574.6;727.5;1.0;860.0;B;G;B;B;3.0;E;D;C;B
210053847477;2021;1;1;;;;;3111200;Campo Belo;0;1;1;0;;382.2;526.2;;1.0;760.0;B;C;B;B;3.0;C;C;A;B
210052232950;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;620.3;702.5;619.5;623.6;1.0;800.0;B;B;C;B;4.0;D;D;C;B
210053431065;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;455.8;544.5;494.7;494.9;1.0;880.0;G;E;C;B;4.0;C;B;A;B
210053827146;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;594.1;586.2;507.8;559.6;1.0;840.0;E;E;C;D;3.0;D;D;B;B
