NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
210060044418;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;610.7;627.8;607.8;710.9;1.0;900.0;E;E;B;C;5;D;D;A;B
210060299063;2023;1;1;;;;;3111200;Campo Belo;0;1;1;0;;529.0;545.8;;1.0;740.0;B;E;C;B;4;D;C;A;B
210059438410;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;545.9;571.7;547.4;654.7;1.0;800.0;D;G;D;E;4;H;E;C;B
210061004464;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;569.5;598.3;578.4;676.2;1.0;680.0;D;F;D;D;3;G;D;B;B
210060754178;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;F;4;D;E;B;B
210058401325;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;2;C;C;B;B
210060765027;2023;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;518.0;605.7;598.2;728.0;1.0;920.0;D;F;C;D;3;G;D;B;B
210060072606;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;568.4;613.2;622.8;512.4;1.0;760.0;H;E;D;F;2;C;C;A;B
210060366830;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;484.6;522.5;519.3;676.6;1.0;600.0;D;D;A;C;3;B;D;A;B
210060139469;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;400.3;383.4;309.1;397.2;1.0;180.0;B;B;A;A;3;A;C;A;A
210059481181;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;516.3;565.3;575.5;674.7;1.0;600.0;D;F;C;B;3;B;C;B;B
210058153799;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;411.0;524.5;451.3;420.3;1.0;800.0;C;C;C;C;5;C;E;B;B
210061138568;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;B;B;4;B;C;A;B
210059733209;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;532.6;553.9;546.1;584.5;1.0;700.0;D;D;B;B;5;B;E;B;B
210059733224;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;463.5;473.2;465.0;503.7;1.0;920.0;A;G;E;D;5;K;E;B;B
210061127378;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;B;D;2;B;B;B;B
210060360127;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;505.5;551.0;571.7;646.3;1.0;500.0;B;C;C;C;3;C;C;A;B
210058168765;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;496.3;573.8;567.2;685.9;1.0;700.0;G;E;D;B;3;C;D;C;B
210059226618;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;523.0;545.1;552.0;686.7;1.0;700.0;D;E;C;F;4;G;D;B;B
210060734722;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;H;F;F;2;B;C;B;B
210059054114;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;556.2;656.9;617.5;711.8;1.0;760.0;E;E;A;C;3;F;C;A;B
210058549888;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;493.9;510.2;458.8;388.0;1.0;720.0;E;E;C;C;3;C;E;A;B
210061076848;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;614.7;630.1;575.1;773.7;1.0;940.0;B;B;B;B;3;E;D;A;B
210061045925;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;549.7;609.4;627.0;669.5;1.0;720.0;E;C;B;D;5;E;E;C;B
210059322188;2023;2;2;3144607.0;Nepomuceno;MG;1.0;3111200;Campo Belo;1;1;1;1;485.7;588.3;523.4;712.0;1.0;820.0;E;E;C;F;4;E;C;B;B
210060724666;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;377.2;420.7;400.5;437.0;1.0;540.0;C;E;B;B;3;C;D;B;B
210059015432;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;532.1;416.5;466.6;495.9;1.0;540.0;H;H;F;F;4;B;C;A;A
210059041256;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;3;D;D;B;B
210060438916;2023;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;443.1;487.2;576.7;548.6;1.0;740.0;B;C;B;B;3;C;D;B;B
210058541922;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;581.5;660.9;605.5;601.0;1.0;940.0;D;F;F;D;2;F;C;B;B
210058734608;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;F;B;5;C;D;A;B
210060412186;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;522.4;529.2;463.2;417.5;1.0;480.0;C;A;A;B;3;B;B;A;A
210060360379;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;632.6;598.0;624.9;735.6;1.0;820.0;G;G;E;E;3;G;D;B;B
210060145844;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;560.3;564.2;599.8;608.7;1.0;760.0;E;G;C;D;4;G;C;B;B
210060477664;2023;1;1;;;;;3111200;Campo Belo;0;1;1;0;;515.3;307.5;;1.0;440.0;A;B;A;A;7;A;B;B;B
210058951243;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;543.5;673.0;657.4;765.3;1.0;920.0;D;D;B;C;3;C;B;B;B
210059131545;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;541.3;619.4;619.6;542.9;1.0;860.0;D;F;D;B;4;H;E;B;B
210060180893;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;565.3;622.7;537.0;735.7;1.0;840.0;F;E;D;B;6;D;D;C;B
210058976880;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;C;4;E;E;B;B
210058289153;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;486.7;519.0;545.8;540.9;1.0;940.0;C;C;C;B;4;C;D;A;B
210060524047;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;486.3;530.2;531.0;539.5;1.0;640.0;D;D;C;C;5;F;E;A;B
210061086914;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;G;E;B;B;3;B;C;A;B
210060018611;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;599.6;623.5;609.1;708.5;1.0;760.0;B;E;A;F;4;C;D;A;A
210059369881;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;741.7;714.4;661.0;849.4;1.0;960.0;E;E;D;B;3;G;E;D;B
210060705526;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;578.4;543.6;550.4;672.9;1.0;760.0;D;D;A;B;2;B;C;A;B
210058456987;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;519.4;514.1;470.6;688.6;1.0;880.0;G;G;E;D;4;Q;E;B;B
210060624619;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;435.0;509.6;557.7;429.9;1.0;520.0;G;G;F;F;3;G;C;B;B
210059298372;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;574.4;636.2;618.7;691.2;1.0;620.0;B;E;B;B;4;D;E;A;B
210059296432;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;401.1;433.4;435.6;379.5;1.0;500.0;H;E;F;F;3;C;D;B;B
210058654296;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;365.0;513.9;540.4;435.0;1.0;720.0;F;F;D;E;4;E;E;B;B
210060510313;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;G;C;D;3;D;C;B;B
210059054315;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;463.2;549.8;609.5;542.1;1.0;680.0;D;E;D;D;3;D;D;B;B
210061337254;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;533.5;592.6;586.9;684.4;1.0;760.0;B;C;F;D;2;B;B;A;B
210060040202;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;561.1;550.1;514.8;637.6;1.0;600.0;B;E;A;B;1;B;B;A;A
210061119276;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;437.4;532.8;491.9;477.0;1.0;360.0;B;C;A;A;2;B;C;A;B
210060524200;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;556.6;341.9;0.0;706.3;1.0;920.0;C;E;D;F;3;C;D;B;B
210058238757;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;577.4;592.5;580.7;467.1;1.0;940.0;H;C;B;F;3;C;C;B;B
210060146156;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;539.1;564.7;517.7;557.3;1.0;540.0;C;B;A;B;3;B;C;A;B
210061057544;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;504.3;593.1;585.0;449.2;1.0;600.0;E;E;C;C;3;G;E;B;B
210059873333;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;486.0;528.0;547.7;559.2;1.0;780.0;D;B;C;C;5;B;C;A;B
210060705746;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;444.0;410.5;439.8;423.3;1.0;520.0;F;E;E;D;5;F;E;D;B
210060224264;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;681.8;639.5;643.3;768.3;1.0;880.0;E;F;D;D;4;E;E;C;B
210060596936;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;484.9;547.6;535.2;496.6;1.0;800.0;D;C;A;B;4;F;D;A;B
210058990004;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;534.6;597.1;571.8;565.1;1.0;940.0;A;C;A;A;2;B;C;A;B
210060954239;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;622.4;563.9;544.7;865.0;1.0;920.0;G;G;E;E;4;K;E;C;B
210058269654;2023;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;584.4;617.3;618.9;724.3;1.0;920.0;E;E;A;B;4;D;D;B;B
210058989973;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;431.3;451.7;511.4;452.0;1.0;540.0;C;C;C;B;3;A;B;B;B
210060820876;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;517.7;525.5;490.6;525.0;1.0;560.0;A;C;A;A;5;B;C;A;A
210058654474;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;383.1;473.6;426.0;387.5;1.0;700.0;H;E;F;B;5;C;C;A;A
210058616314;2023;3;1;;;;;3111200;Campo Belo;0;1;1;0;;462.9;371.7;;1.0;520.0;D;E;C;B;3;D;D;B;B
210059010850;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;472.0;513.0;521.4;627.2;1.0;440.0;B;B;A;A;4;B;B;A;B
210058692169;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;577.1;518.4;589.5;739.2;1.0;760.0;C;E;A;A;4;C;E;B;B
210061378332;2023;2;3;;;;;3111200;Campo Belo;1;1;1;1;587.2;608.4;551.8;660.8;1.0;900.0;E;E;B;B;3;D;A;A;B
210060830874;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;476.4;548.6;532.5;560.2;1.0;300.0;B;B;F;B;3;B;B;A;B
210058449108;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;486.1;515.0;470.6;432.5;1.0;520.0;H;A;B;B;1;A;B;A;A
210060903739;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;F;C;3;B;D;B;B
210060047124;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;552.7;608.6;598.1;618.4;1.0;600.0;E;E;C;B;1;B;B;B;B
210060841956;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;611.7;615.2;639.3;712.1;1.0;960.0;C;E;F;B;2;C;C;B;B
210059467775;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;628.9;572.2;601.2;655.7;1.0;940.0;E;G;C;D;4;G;E;B;B
210060923477;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;498.6;515.7;512.0;642.8;1.0;500.0;E;E;B;B;4;E;D;B;B
210060686301;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;B;A;B;3;D;D;A;B
210059426555;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;515.4;664.4;628.8;703.9;1.0;940.0;E;B;B;B;4;B;E;A;B
210058708693;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;0;0;1;432.0;;;405.0;;;C;B;C;B;5;B;D;A;B
210060014340;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;C;B;4;F;C;B;B
210060625006;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;B;A;C;2;B;C;A;B
210059681678;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;507.9;566.2;555.7;524.2;1.0;600.0;E;E;C;C;4;D;C;A;B
210059043849;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;473.5;511.3;445.1;455.9;1.0;440.0;C;D;A;A;3;B;C;A;B
210059056492;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;427.1;338.3;577.3;584.6;1.0;640.0;C;C;B;B;4;C;E;B;B
210060431399;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;B;3;C;C;A;B
210060094214;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;512.8;316.6;398.7;439.2;1.0;900.0;F;F;A;D;3;D;D;C;B
210059216185;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;413.0;475.6;399.3;428.5;1.0;720.0;D;E;C;B;5;C;D;A;B
210061337642;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;491.9;470.3;482.1;474.0;1.0;900.0;C;D;B;B;4;B;B;C;B
210061358662;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;471.3;371.7;439.0;482.8;1.0;660.0;D;D;C;C;5;B;D;A;B
210060497658;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;1;B;B;B;B
210061451390;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;381.1;508.7;487.0;488.7;1.0;780.0;E;B;C;B;3;E;D;B;B
210059970970;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;584.6;644.5;595.6;660.7;1.0;840.0;F;F;D;D;3;E;D;B;B
210060996910;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;491.4;514.3;486.3;516.5;1.0;780.0;D;E;C;C;3;D;D;A;B
210058970130;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;427.2;497.3;456.2;332.2;1.0;520.0;C;C;B;B;4;D;E;B;B
210058671212;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;544.1;535.6;567.1;452.1;1.0;840.0;B;D;C;B;4;D;E;B;B
210059916767;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;705.2;668.2;698.5;845.9;1.0;980.0;G;G;D;D;4;N;E;B;B
210061069068;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;501.1;567.3;573.9;544.2;1.0;560.0;H;E;F;B;6;A;B;A;B
210061237164;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;F;4;E;E;E;B
210060036442;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;564.5;573.6;592.5;696.9;1.0;960.0;E;E;C;B;4;C;D;B;B
210060591053;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;479.9;551.3;489.9;458.7;1.0;720.0;D;F;C;D;2;D;C;A;B
210059242630;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;585.7;608.3;612.7;776.0;1.0;820.0;D;E;B;C;2;N;C;C;B
210060551792;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;622.4;655.9;639.3;702.5;1.0;880.0;B;B;A;B;4;C;E;B;B
210059655862;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;C;B;1;A;B;A;A
210061186718;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;545.2;583.9;523.5;444.4;1.0;580.0;C;C;B;B;2;D;B;A;A
210058687970;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;419.4;376.6;394.0;359.7;1.0;560.0;C;E;C;B;4;B;E;B;B
210060317124;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;581.3;568.7;519.8;687.0;1.0;840.0;C;E;B;D;4;E;E;B;B
210060144315;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;494.6;526.7;486.5;632.2;1.0;740.0;C;B;C;B;2;B;B;A;B
210059054856;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;A;A;1;B;B;A;A
210058799975;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;497.7;552.8;527.0;674.7;1.0;880.0;B;E;A;B;3;B;C;A;B
210060998349;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;494.8;572.1;590.6;418.2;1.0;540.0;B;D;F;B;4;B;B;A;B
210060135632;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;499.6;521.2;524.6;454.0;1.0;520.0;B;B;A;A;6;A;B;A;A
210061381674;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;474.5;535.2;523.7;439.5;1.0;520.0;H;C;F;C;4;C;D;A;B
210058144554;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;653.2;620.6;608.6;714.9;1.0;820.0;E;E;D;B;4;G;D;B;B
210058743414;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;B;B;3;C;D;B;B
210061472484;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;H;D;F;C;2;C;C;A;B
210061090394;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;465.2;535.6;526.1;632.9;1.0;660.0;D;D;A;B;4;F;E;B;B
210060925512;2023;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;347.7;477.8;457.7;577.1;1.0;500.0;B;C;A;A;4;D;E;B;B
210060172626;2023;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;418.7;451.4;477.7;424.4;1.0;460.0;D;E;C;B;4;B;E;A;B
210061391618;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;440.3;517.9;531.9;650.4;1.0;680.0;C;E;C;D;3;D;D;B;B
210059160562;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;533.6;511.7;493.9;524.0;1.0;580.0;H;H;A;E;3;G;C;B;B
210060528883;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;529.6;514.1;517.7;457.0;1.0;740.0;E;E;B;B;5;C;B;A;A
210058260517;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;649.1;643.9;606.8;551.2;1.0;560.0;C;E;B;B;3;E;C;B;B
210058219828;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;511.0;654.4;645.2;720.7;1.0;920.0;F;F;E;D;3;E;D;B;B
210061209965;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;501.2;567.5;537.3;658.7;1.0;780.0;E;E;A;B;6;E;E;B;B
210060988700;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;506.3;521.5;543.7;522.0;1.0;640.0;B;E;C;D;4;B;C;A;B
210059795635;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;441.9;514.1;515.9;455.1;4.0;0.0;C;C;C;F;3;B;C;A;B
210059684158;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;555.0;679.0;617.6;605.2;1.0;520.0;C;E;C;D;4;G;D;B;B
210058762865;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;444.8;488.4;524.3;393.7;1.0;620.0;B;B;C;C;5;C;E;C;B
210058756586;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;461.2;552.2;549.4;402.7;1.0;600.0;C;F;C;D;5;G;E;A;B
210060591506;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;557.5;563.6;433.6;596.7;1.0;580.0;D;D;A;A;3;A;D;B;B
210060769329;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;375.3;395.7;411.5;512.0;4.0;0.0;F;E;D;F;3;E;D;A;B
210059055042;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;535.8;554.3;413.7;666.2;1.0;860.0;B;F;D;D;4;D;D;B;B
210061248673;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;571.4;577.8;453.5;442.6;1.0;620.0;F;F;F;D;3;B;B;A;A
210059960428;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;535.8;638.4;580.0;740.9;1.0;920.0;B;D;C;A;4;F;E;B;B
210061403136;2023;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;418.4;482.3;467.7;474.3;1.0;540.0;B;G;F;D;3;F;C;A;B
210058081348;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;550.9;505.8;529.4;509.4;1.0;700.0;E;E;B;B;4;C;D;B;B
210060639758;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;563.2;589.8;571.8;656.4;1.0;600.0;C;D;A;A;4;B;D;B;B
210058189333;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;612.5;651.4;639.0;610.8;1.0;680.0;C;B;C;B;1;A;B;B;B
210058657006;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;519.7;591.8;581.0;517.6;1.0;620.0;C;E;A;D;4;F;E;B;B
210059481622;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;464.7;546.7;514.4;510.1;1.0;900.0;B;C;C;B;3;B;D;A;B
210058667235;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;504.6;592.7;590.7;454.4;1.0;540.0;E;G;C;D;3;C;D;A;B
210060705217;2023;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;B;5;C;E;A;B
210059928410;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;385.4;341.0;411.0;355.2;1.0;520.0;C;D;A;B;2;B;B;A;A
210061200470;2023;3;1;;;;;3111200;Campo Belo;0;1;1;0;;502.3;508.2;;1.0;700.0;C;E;D;D;4;G;D;A;B
210059941450;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;B;B;B;4;B;C;A;B
210058761551;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;572.0;559.2;535.2;564.5;1.0;740.0;D;F;D;E;5;L;E;C;B
210060664413;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;569.2;653.7;576.1;688.9;1.0;920.0;G;F;E;D;4;H;B;B;B
210061111816;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;596.7;624.7;595.0;703.6;1.0;800.0;C;B;A;A;1;C;B;B;B
210059658394;2023;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;564.0;630.9;598.8;656.5;1.0;920.0;E;E;A;A;6;E;B;A;B
210060574421;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;477.2;433.8;515.1;382.6;1.0;520.0;H;D;C;C;5;C;D;A;B
210059070607;2023;1;1;;;;;3111200;Campo Belo;0;1;1;0;;496.7;382.9;;1.0;680.0;B;E;C;C;4;D;D;B;B
210059858973;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;413.9;516.0;436.7;483.3;1.0;600.0;C;E;D;B;4;L;E;B;B
210060565163;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;425.2;439.5;519.9;638.8;1.0;640.0;B;B;F;B;2;D;B;A;B
210061050088;2023;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;529.4;547.9;566.2;617.5;1.0;640.0;B;D;F;F;3;B;D;B;B
210058787236;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;581.4;626.3;555.3;645.4;1.0;600.0;D;F;C;D;1;A;B;B;B
210061180898;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;649.0;600.1;601.5;794.2;1.0;920.0;C;B;C;B;4;C;D;A;B
210059900308;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;685.2;652.9;565.2;773.2;1.0;980.0;D;E;B;C;4;C;D;A;B
210059604348;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;528.5;621.8;577.0;700.3;1.0;880.0;E;B;B;B;4;D;D;A;B
210058721603;2023;3;1;;;;;3111200;Campo Belo;0;1;1;0;;590.1;596.8;;1.0;740.0;C;E;A;B;4;C;D;B;B
210060809226;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;A;B;3;D;C;A;B
210058807873;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;659.1;633.5;602.6;798.4;1.0;960.0;F;G;D;D;4;H;D;B;B
210059638855;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;461.3;411.3;437.0;449.8;1.0;640.0;E;C;B;B;4;C;D;B;B
210060826735;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;640.9;646.7;701.7;762.8;1.0;920.0;D;E;B;B;3;C;D;B;B
210060546330;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;566.3;538.7;487.2;523.9;1.0;320.0;E;E;D;D;5;I;D;B;B
210060779432;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;659.1;683.3;577.4;803.0;1.0;880.0;G;F;C;B;4;G;D;B;B
210058772181;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;468.6;441.4;510.7;564.4;1.0;480.0;H;D;C;B;4;E;E;B;B
210058113878;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;480.1;553.8;551.3;702.3;1.0;940.0;E;E;A;D;4;D;D;A;B
210060769742;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;1;F;B;B;B
210059572052;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;486.7;575.2;564.0;626.5;1.0;840.0;C;D;C;B;7;D;E;B;B
210058058710;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;F;F;4;C;D;B;B
210059997887;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;D;F;F;4;B;D;B;B
210060699831;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;384.4;358.6;349.4;386.8;4.0;0.0;C;C;A;B;5;C;E;B;B
210059796208;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;415.6;505.0;459.1;568.7;1.0;640.0;B;B;C;B;3;C;A;B;B
